sklep_id,dzien_tyg,data,sprzedaz,liczba_klientow,czy_otwarty,czy_promocja,czy_swieto,czy_swieto_szkolne,sklep_typ,sklep_asort,sklep_konkurencja
41,1,23.06.2021,5168,388,Tak,Nie,Nie,Nie,d,Rozszerzony,1180
42,1,23.06.2021,9330,1107,Tak,Nie,Nie,Nie,a,Rozszerzony,290
43,1,23.06.2021,6840,651,Tak,Nie,Nie,Nie,d,Podstawowy,4880
44,1,23.06.2021,4909,655,Tak,Nie,Nie,Nie,a,Podstawowy,540
45,1,23.06.2021,4455,375,Tak,Nie,Nie,Nie,d,Podstawowy,9710
46,1,23.06.2021,3991,604,Tak,Nie,Nie,Nie,c,Podstawowy,1200
47,1,23.06.2021,6305,923,Tak,Nie,Nie,Nie,a,Rozszerzony,270
48,1,23.06.2021,3284,394,Tak,Nie,Nie,Nie,a,Podstawowy,1060
49,1,23.06.2021,6000,460,Tak,Nie,Nie,Nie,d,Rozszerzony,18010
50,1,23.06.2021,3015,303,Tak,Nie,Nie,Nie,d,Podstawowy,6260
1,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,1270
2,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,570
3,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,14130
4,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,c,Rozszerzony,620
5,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,29910
6,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,310
7,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,24000
8,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,7520
9,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,2030
10,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,3160
11,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,960
12,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,1070
13,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,310
14,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,1300
15,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,4110
16,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,3270
17,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,50
18,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,13840
19,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,3240
20,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,2340
21,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,c,Rozszerzony,550
22,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,1040
23,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,4060
24,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,4590
25,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,430
26,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,2300
27,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,60
28,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,1200
29,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,2170
30,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,40
31,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,9800
32,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,2910
33,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,1320
34,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,2240
35,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,7660
36,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,540
37,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,4230
38,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,1090
39,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,260
40,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,180
41,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,1180
42,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,290
43,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,4880
44,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,540
45,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,9710
46,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,1200
47,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,270
48,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,1060
49,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,18010
50,7,22.06.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,6260
1,6,21.06.2021,3982,496,Tak,Nie,Nie,Nie,c,Podstawowy,1270
2,6,21.06.2021,2514,324,Tak,Nie,Nie,Nie,a,Podstawowy,570
3,6,21.06.2021,4208,469,Tak,Nie,Nie,Nie,a,Podstawowy,14130
4,6,21.06.2021,8683,1265,Tak,Nie,Nie,Nie,c,Rozszerzony,620
5,6,21.06.2021,1816,215,Tak,Nie,Nie,Nie,a,Podstawowy,29910
6,6,21.06.2021,3093,367,Tak,Nie,Nie,Nie,a,Podstawowy,310
7,6,21.06.2021,5278,605,Tak,Nie,Nie,Nie,a,Rozszerzony,24000
8,6,21.06.2021,2759,336,Tak,Nie,Nie,Nie,a,Podstawowy,7520
9,6,21.06.2021,6441,547,Tak,Nie,Nie,Nie,a,Rozszerzony,2030
10,6,21.06.2021,4282,460,Tak,Nie,Nie,Nie,a,Podstawowy,3160
11,6,21.06.2021,5890,826,Tak,Nie,Nie,Nie,a,Rozszerzony,960
12,6,21.06.2021,5657,715,Tak,Nie,Nie,Nie,a,Rozszerzony,1070
13,6,21.06.2021,3847,324,Tak,Nie,Nie,Nie,d,Podstawowy,310
14,6,21.06.2021,3763,414,Tak,Nie,Nie,Nie,a,Podstawowy,1300
15,6,21.06.2021,5560,606,Tak,Nie,Nie,Nie,d,Rozszerzony,4110
16,6,21.06.2021,4718,550,Tak,Nie,Nie,Nie,a,Rozszerzony,3270
17,6,21.06.2021,2212,325,Tak,Nie,Nie,Nie,a,Podstawowy,50
18,6,21.06.2021,4271,478,Tak,Nie,Nie,Nie,d,Rozszerzony,13840
19,6,21.06.2021,4164,393,Tak,Nie,Nie,Nie,a,Rozszerzony,3240
20,6,21.06.2021,4862,499,Tak,Nie,Nie,Nie,d,Podstawowy,2340
21,6,21.06.2021,4118,480,Tak,Nie,Nie,Nie,c,Rozszerzony,550
22,6,21.06.2021,3435,415,Tak,Nie,Nie,Nie,a,Podstawowy,1040
23,6,21.06.2021,4320,413,Tak,Nie,Nie,Nie,d,Podstawowy,4060
24,6,21.06.2021,6935,658,Tak,Nie,Nie,Nie,a,Rozszerzony,4590
25,6,21.06.2021,8170,1245,Tak,Nie,Nie,Nie,c,Podstawowy,430
26,6,21.06.2021,5447,486,Tak,Nie,Nie,Nie,d,Podstawowy,2300
27,6,21.06.2021,6955,869,Tak,Nie,Nie,Nie,a,Podstawowy,60
28,6,21.06.2021,2147,254,Tak,Nie,Nie,Nie,a,Podstawowy,1200
29,6,21.06.2021,6869,643,Tak,Nie,Nie,Nie,d,Rozszerzony,2170
30,6,21.06.2021,4339,734,Tak,Nie,Nie,Nie,a,Podstawowy,40
31,6,21.06.2021,4796,554,Tak,Nie,Nie,Nie,d,Rozszerzony,9800
32,6,21.06.2021,2509,300,Tak,Nie,Nie,Nie,a,Podstawowy,2910
33,6,21.06.2021,8395,861,Tak,Nie,Nie,Nie,a,Rozszerzony,1320
34,6,21.06.2021,7164,864,Tak,Nie,Nie,Nie,c,Podstawowy,2240
35,6,21.06.2021,7641,632,Tak,Nie,Nie,Nie,d,Rozszerzony,7660
36,6,21.06.2021,9174,1053,Tak,Nie,Nie,Nie,a,Rozszerzony,540
37,6,21.06.2021,7074,828,Tak,Nie,Nie,Nie,c,Podstawowy,4230
38,6,21.06.2021,5479,507,Tak,Nie,Nie,Nie,d,Podstawowy,1090
39,6,21.06.2021,3163,468,Tak,Nie,Nie,Nie,a,Podstawowy,260
40,6,21.06.2021,5398,720,Tak,Nie,Nie,Nie,a,Podstawowy,180
41,6,21.06.2021,5357,409,Tak,Nie,Nie,Nie,d,Rozszerzony,1180
42,6,21.06.2021,8340,983,Tak,Nie,Nie,Nie,a,Rozszerzony,290
43,6,21.06.2021,4905,448,Tak,Nie,Nie,Nie,d,Podstawowy,4880
44,6,21.06.2021,3629,440,Tak,Nie,Nie,Nie,a,Podstawowy,540
45,6,21.06.2021,4839,442,Tak,Nie,Nie,Nie,d,Podstawowy,9710
46,6,21.06.2021,4351,637,Tak,Nie,Nie,Nie,c,Podstawowy,1200
47,6,21.06.2021,4617,705,Tak,Nie,Nie,Nie,a,Rozszerzony,270
48,6,21.06.2021,2702,271,Tak,Nie,Nie,Nie,a,Podstawowy,1060
49,6,21.06.2021,6705,532,Tak,Nie,Nie,Nie,d,Rozszerzony,18010
50,6,21.06.2021,3933,375,Tak,Nie,Nie,Nie,d,Podstawowy,6260
1,5,20.06.2021,6362,709,Tak,Tak,Nie,Nie,c,Podstawowy,1270
2,5,20.06.2021,4572,538,Tak,Tak,Nie,Nie,a,Podstawowy,570
3,5,20.06.2021,9752,962,Tak,Tak,Nie,Nie,a,Podstawowy,14130
4,5,20.06.2021,9503,1332,Tak,Tak,Nie,Nie,c,Rozszerzony,620
5,5,20.06.2021,4741,586,Tak,Tak,Nie,Nie,a,Podstawowy,29910
6,5,20.06.2021,5661,652,Tak,Tak,Nie,Nie,a,Podstawowy,310
7,5,20.06.2021,9885,1134,Tak,Tak,Nie,Nie,a,Rozszerzony,24000
8,5,20.06.2021,5236,601,Tak,Tak,Nie,Nie,a,Podstawowy,7520
9,5,20.06.2021,9912,812,Tak,Tak,Nie,Nie,a,Rozszerzony,2030
10,5,20.06.2021,5656,605,Tak,Tak,Nie,Nie,a,Podstawowy,3160
11,5,20.06.2021,7951,1107,Tak,Tak,Nie,Nie,a,Rozszerzony,960
12,5,20.06.2021,8407,958,Tak,Tak,Nie,Nie,a,Rozszerzony,1070
13,5,20.06.2021,8313,568,Tak,Tak,Nie,Tak,d,Podstawowy,310
14,5,20.06.2021,7821,855,Tak,Tak,Nie,Nie,a,Podstawowy,1300
15,5,20.06.2021,7650,723,Tak,Tak,Nie,Nie,d,Rozszerzony,4110
16,5,20.06.2021,9442,951,Tak,Tak,Nie,Tak,a,Rozszerzony,3270
17,5,20.06.2021,6516,824,Tak,Tak,Nie,Nie,a,Podstawowy,50
18,5,20.06.2021,7606,844,Tak,Tak,Nie,Nie,d,Rozszerzony,13840
19,5,20.06.2021,8633,737,Tak,Tak,Nie,Nie,a,Rozszerzony,3240
20,5,20.06.2021,7783,843,Tak,Tak,Nie,Tak,d,Podstawowy,2340
21,5,20.06.2021,8241,737,Tak,Tak,Nie,Tak,c,Rozszerzony,550
22,5,20.06.2021,6302,622,Tak,Tak,Nie,Tak,a,Podstawowy,1040
23,5,20.06.2021,7869,697,Tak,Tak,Nie,Nie,d,Podstawowy,4060
24,5,20.06.2021,13215,1042,Tak,Tak,Nie,Nie,a,Rozszerzony,4590
25,5,20.06.2021,13579,1796,Tak,Tak,Nie,Nie,c,Podstawowy,430
26,5,20.06.2021,7857,612,Tak,Tak,Nie,Nie,d,Podstawowy,2300
27,5,20.06.2021,14042,1493,Tak,Tak,Nie,Nie,a,Podstawowy,60
28,5,20.06.2021,5815,646,Tak,Tak,Nie,Nie,a,Podstawowy,1200
29,5,20.06.2021,10703,898,Tak,Tak,Nie,Nie,d,Rozszerzony,2170
30,5,20.06.2021,6268,871,Tak,Tak,Nie,Nie,a,Podstawowy,40
31,5,20.06.2021,6405,639,Tak,Tak,Nie,Nie,d,Rozszerzony,9800
32,5,20.06.2021,5299,560,Tak,Tak,Nie,Tak,a,Podstawowy,2910
33,5,20.06.2021,10863,1021,Tak,Tak,Nie,Nie,a,Rozszerzony,1320
34,5,20.06.2021,7739,949,Tak,Tak,Nie,Nie,c,Podstawowy,2240
35,5,20.06.2021,14113,994,Tak,Tak,Nie,Nie,d,Rozszerzony,7660
36,5,20.06.2021,11480,1209,Tak,Tak,Nie,Tak,a,Rozszerzony,540
37,5,20.06.2021,7716,849,Tak,Tak,Nie,Nie,c,Podstawowy,4230
38,5,20.06.2021,8032,673,Tak,Tak,Nie,Nie,d,Podstawowy,1090
39,5,20.06.2021,7106,812,Tak,Tak,Nie,Nie,a,Podstawowy,260
40,5,20.06.2021,6792,842,Tak,Tak,Nie,Nie,a,Podstawowy,180
41,5,20.06.2021,6302,483,Tak,Tak,Nie,Tak,d,Rozszerzony,1180
42,5,20.06.2021,12999,1315,Tak,Tak,Nie,Nie,a,Rozszerzony,290
43,5,20.06.2021,10480,902,Tak,Tak,Nie,Nie,d,Podstawowy,4880
44,5,20.06.2021,5975,694,Tak,Tak,Nie,Nie,a,Podstawowy,540
45,5,20.06.2021,7431,574,Tak,Tak,Nie,Nie,d,Podstawowy,9710
46,5,20.06.2021,7983,902,Tak,Tak,Nie,Tak,c,Podstawowy,1200
47,5,20.06.2021,7269,891,Tak,Tak,Nie,Nie,a,Rozszerzony,270
48,5,20.06.2021,3456,416,Tak,Tak,Nie,Nie,a,Podstawowy,1060
49,5,20.06.2021,9996,689,Tak,Tak,Nie,Tak,d,Rozszerzony,18010
50,5,20.06.2021,5973,508,Tak,Tak,Nie,Nie,d,Podstawowy,6260
1,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,c,Podstawowy,1270
2,4,19.06.2021,5451,617,Tak,Tak,Nie,Nie,a,Podstawowy,570
3,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Podstawowy,14130
4,4,19.06.2021,9446,1313,Tak,Tak,Nie,Nie,c,Rozszerzony,620
5,4,19.06.2021,5307,574,Tak,Tak,Narodowe,Nie,a,Podstawowy,29910
6,4,19.06.2021,5173,621,Tak,Tak,Narodowe,Nie,a,Podstawowy,310
7,4,19.06.2021,8992,975,Tak,Tak,Nie,Nie,a,Rozszerzony,24000
8,4,19.06.2021,6638,783,Tak,Tak,Nie,Nie,a,Podstawowy,7520
9,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Rozszerzony,2030
10,4,19.06.2021,5484,561,Tak,Tak,Nie,Nie,a,Podstawowy,3160
11,4,19.06.2021,8144,1111,Tak,Tak,Nie,Nie,a,Rozszerzony,960
12,4,19.06.2021,7762,909,Tak,Tak,Nie,Nie,a,Rozszerzony,1070
13,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,d,Podstawowy,310
14,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Podstawowy,1300
15,4,19.06.2021,7401,689,Tak,Tak,Nie,Nie,d,Rozszerzony,4110
16,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,a,Rozszerzony,3270
17,4,19.06.2021,7556,962,Tak,Tak,Nie,Nie,a,Podstawowy,50
18,4,19.06.2021,6763,756,Tak,Tak,Nie,Nie,d,Rozszerzony,13840
19,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Rozszerzony,3240
20,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,d,Podstawowy,2340
21,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,c,Rozszerzony,550
22,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,a,Podstawowy,1040
23,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,d,Podstawowy,4060
24,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Rozszerzony,4590
25,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,c,Podstawowy,430
26,4,19.06.2021,7927,653,Tak,Tak,Nie,Nie,d,Podstawowy,2300
27,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Podstawowy,60
28,4,19.06.2021,6139,707,Tak,Tak,Nie,Nie,a,Podstawowy,1200
29,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,d,Rozszerzony,2170
30,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Podstawowy,40
31,4,19.06.2021,5439,540,Tak,Tak,Nie,Nie,d,Rozszerzony,9800
32,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,a,Podstawowy,2910
33,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Rozszerzony,1320
34,4,19.06.2021,8103,980,Tak,Tak,Nie,Nie,c,Podstawowy,2240
35,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,d,Rozszerzony,7660
36,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,a,Rozszerzony,540
37,4,19.06.2021,8516,877,Tak,Tak,Nie,Nie,c,Podstawowy,4230
38,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,d,Podstawowy,1090
39,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Podstawowy,260
40,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Podstawowy,180
41,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,d,Rozszerzony,1180
42,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,a,Rozszerzony,290
43,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,d,Podstawowy,4880
44,4,19.06.2021,5571,695,Tak,Tak,Nie,Nie,a,Podstawowy,540
45,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,d,Podstawowy,9710
46,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,c,Podstawowy,1200
47,4,19.06.2021,6616,864,Tak,Tak,Nie,Nie,a,Rozszerzony,270
48,4,19.06.2021,3943,389,Tak,Tak,Nie,Nie,a,Podstawowy,1060
49,4,19.06.2021,0,0,Nie,Tak,Narodowe,Tak,d,Rozszerzony,18010
50,4,19.06.2021,0,0,Nie,Tak,Narodowe,Nie,d,Podstawowy,6260
1,3,18.06.2021,5256,567,Tak,Tak,Nie,Nie,c,Podstawowy,1270
2,3,18.06.2021,6300,775,Tak,Tak,Nie,Nie,a,Podstawowy,570
3,3,18.06.2021,9218,879,Tak,Tak,Nie,Nie,a,Podstawowy,14130
4,3,18.06.2021,8791,1180,Tak,Tak,Nie,Nie,c,Rozszerzony,620
5,3,18.06.2021,5432,679,Tak,Tak,Nie,Nie,a,Podstawowy,29910
6,3,18.06.2021,6214,684,Tak,Tak,Nie,Nie,a,Podstawowy,310
7,3,18.06.2021,9435,1004,Tak,Tak,Nie,Nie,a,Rozszerzony,24000
8,3,18.06.2021,5944,680,Tak,Tak,Nie,Nie,a,Podstawowy,7520
9,3,18.06.2021,7765,659,Tak,Tak,Nie,Nie,a,Rozszerzony,2030
10,3,18.06.2021,5833,608,Tak,Tak,Nie,Nie,a,Podstawowy,3160
11,3,18.06.2021,8603,1218,Tak,Tak,Nie,Nie,a,Rozszerzony,960
12,3,18.06.2021,8013,955,Tak,Tak,Nie,Nie,a,Rozszerzony,1070
13,3,18.06.2021,6659,486,Tak,Tak,Nie,Tak,d,Podstawowy,310
14,3,18.06.2021,6666,775,Tak,Tak,Nie,Nie,a,Podstawowy,1300
15,3,18.06.2021,7414,710,Tak,Tak,Nie,Nie,d,Rozszerzony,4110
16,3,18.06.2021,9138,968,Tak,Tak,Nie,Tak,a,Rozszerzony,3270
17,3,18.06.2021,7279,929,Tak,Tak,Nie,Nie,a,Podstawowy,50
18,3,18.06.2021,6792,775,Tak,Tak,Nie,Nie,d,Rozszerzony,13840
19,3,18.06.2021,7487,732,Tak,Tak,Nie,Nie,a,Rozszerzony,3240
20,3,18.06.2021,8983,1049,Tak,Tak,Nie,Tak,d,Podstawowy,2340
21,3,18.06.2021,7690,717,Tak,Tak,Nie,Tak,c,Rozszerzony,550
22,3,18.06.2021,5230,549,Tak,Tak,Nie,Tak,a,Podstawowy,1040
23,3,18.06.2021,7783,619,Tak,Tak,Nie,Nie,d,Podstawowy,4060
24,3,18.06.2021,10414,968,Tak,Tak,Nie,Nie,a,Rozszerzony,4590
25,3,18.06.2021,12079,1685,Tak,Tak,Nie,Nie,c,Podstawowy,430
26,3,18.06.2021,7306,574,Tak,Tak,Nie,Nie,d,Podstawowy,2300
27,3,18.06.2021,12041,1275,Tak,Tak,Nie,Nie,a,Podstawowy,60
28,3,18.06.2021,5942,630,Tak,Tak,Nie,Nie,a,Podstawowy,1200
29,3,18.06.2021,9692,839,Tak,Tak,Nie,Nie,d,Rozszerzony,2170
30,3,18.06.2021,5748,837,Tak,Tak,Nie,Nie,a,Podstawowy,40
31,3,18.06.2021,5791,584,Tak,Tak,Nie,Nie,d,Rozszerzony,9800
32,3,18.06.2021,4994,574,Tak,Tak,Nie,Tak,a,Podstawowy,2910
33,3,18.06.2021,9969,979,Tak,Tak,Nie,Nie,a,Rozszerzony,1320
34,3,18.06.2021,8666,1005,Tak,Tak,Nie,Nie,c,Podstawowy,2240
35,3,18.06.2021,12471,931,Tak,Tak,Nie,Nie,d,Rozszerzony,7660
36,3,18.06.2021,10560,1159,Tak,Tak,Nie,Tak,a,Rozszerzony,540
37,3,18.06.2021,6843,686,Tak,Tak,Nie,Nie,c,Podstawowy,4230
38,3,18.06.2021,6576,548,Tak,Tak,Nie,Nie,d,Podstawowy,1090
39,3,18.06.2021,6425,837,Tak,Tak,Nie,Nie,a,Podstawowy,260
40,3,18.06.2021,5156,719,Tak,Tak,Nie,Nie,a,Podstawowy,180
41,3,18.06.2021,6334,475,Tak,Tak,Nie,Tak,d,Rozszerzony,1180
42,3,18.06.2021,12508,1325,Tak,Tak,Nie,Nie,a,Rozszerzony,290
43,3,18.06.2021,9081,767,Tak,Tak,Nie,Nie,d,Podstawowy,4880
44,3,18.06.2021,6422,730,Tak,Tak,Nie,Nie,a,Podstawowy,540
45,3,18.06.2021,7310,554,Tak,Tak,Nie,Nie,d,Podstawowy,9710
46,3,18.06.2021,6938,800,Tak,Tak,Nie,Tak,c,Podstawowy,1200
47,3,18.06.2021,8390,1054,Tak,Tak,Nie,Nie,a,Rozszerzony,270
48,3,18.06.2021,3684,403,Tak,Tak,Nie,Nie,a,Podstawowy,1060
49,3,18.06.2021,8964,646,Tak,Tak,Nie,Tak,d,Rozszerzony,18010
50,3,18.06.2021,5046,435,Tak,Tak,Nie,Nie,d,Podstawowy,6260
1,2,17.06.2021,5770,594,Tak,Tak,Nie,Nie,c,Podstawowy,1270
2,2,17.06.2021,5830,625,Tak,Tak,Nie,Nie,a,Podstawowy,570
3,2,17.06.2021,10249,977,Tak,Tak,Nie,Nie,a,Podstawowy,14130
4,2,17.06.2021,10097,1293,Tak,Tak,Nie,Nie,c,Rozszerzony,620
5,2,17.06.2021,6171,657,Tak,Tak,Nie,Nie,a,Podstawowy,29910
6,2,17.06.2021,6429,705,Tak,Tak,Nie,Nie,a,Podstawowy,310
7,2,17.06.2021,10319,1121,Tak,Tak,Nie,Nie,a,Rozszerzony,24000
8,2,17.06.2021,6640,746,Tak,Tak,Nie,Nie,a,Podstawowy,7520
9,2,17.06.2021,8134,644,Tak,Tak,Nie,Nie,a,Rozszerzony,2030
10,2,17.06.2021,6750,658,Tak,Tak,Nie,Nie,a,Podstawowy,3160
11,2,17.06.2021,8027,1164,Tak,Tak,Nie,Nie,a,Rozszerzony,960
12,2,17.06.2021,9316,1030,Tak,Tak,Nie,Nie,a,Rozszerzony,1070
13,2,17.06.2021,6547,491,Tak,Tak,Nie,Tak,d,Podstawowy,310
14,2,17.06.2021,7253,761,Tak,Tak,Nie,Nie,a,Podstawowy,1300
15,2,17.06.2021,7214,700,Tak,Tak,Nie,Nie,d,Rozszerzony,4110
16,2,17.06.2021,8841,907,Tak,Tak,Nie,Tak,a,Rozszerzony,3270
17,2,17.06.2021,8697,1054,Tak,Tak,Nie,Nie,a,Podstawowy,50
18,2,17.06.2021,7076,752,Tak,Tak,Nie,Nie,d,Rozszerzony,13840
19,2,17.06.2021,8756,755,Tak,Tak,Nie,Nie,a,Rozszerzony,3240
20,2,17.06.2021,8746,969,Tak,Tak,Nie,Tak,d,Podstawowy,2340
21,2,17.06.2021,6751,602,Tak,Tak,Nie,Tak,c,Rozszerzony,550
22,2,17.06.2021,4510,480,Tak,Tak,Nie,Tak,a,Podstawowy,1040
23,2,17.06.2021,6993,567,Tak,Tak,Nie,Nie,d,Podstawowy,4060
24,2,17.06.2021,10524,902,Tak,Tak,Nie,Nie,a,Rozszerzony,4590
25,2,17.06.2021,12942,1746,Tak,Tak,Nie,Nie,c,Podstawowy,430
26,2,17.06.2021,7889,608,Tak,Tak,Nie,Nie,d,Podstawowy,2300
27,2,17.06.2021,12724,1324,Tak,Tak,Nie,Nie,a,Podstawowy,60
28,2,17.06.2021,6699,693,Tak,Tak,Nie,Nie,a,Podstawowy,1200
29,2,17.06.2021,9444,807,Tak,Tak,Nie,Nie,d,Rozszerzony,2170
30,2,17.06.2021,7305,946,Tak,Tak,Nie,Nie,a,Podstawowy,40
31,2,17.06.2021,6235,594,Tak,Tak,Nie,Nie,d,Rozszerzony,9800
32,2,17.06.2021,5408,577,Tak,Tak,Nie,Tak,a,Podstawowy,2910
33,2,17.06.2021,9468,887,Tak,Tak,Nie,Nie,a,Rozszerzony,1320
34,2,17.06.2021,9699,1090,Tak,Tak,Nie,Nie,c,Podstawowy,2240
35,2,17.06.2021,12185,885,Tak,Tak,Nie,Nie,d,Rozszerzony,7660
36,2,17.06.2021,9346,1073,Tak,Tak,Nie,Tak,a,Rozszerzony,540
37,2,17.06.2021,7111,727,Tak,Tak,Nie,Nie,c,Podstawowy,4230
38,2,17.06.2021,7078,583,Tak,Tak,Nie,Nie,d,Podstawowy,1090
39,2,17.06.2021,6297,769,Tak,Tak,Nie,Nie,a,Podstawowy,260
40,2,17.06.2021,6110,733,Tak,Tak,Nie,Nie,a,Podstawowy,180
41,2,17.06.2021,6249,423,Tak,Tak,Nie,Tak,d,Rozszerzony,1180
42,2,17.06.2021,12940,1233,Tak,Tak,Nie,Nie,a,Rozszerzony,290
43,2,17.06.2021,9200,785,Tak,Tak,Nie,Nie,d,Podstawowy,4880
44,2,17.06.2021,7389,770,Tak,Tak,Nie,Nie,a,Podstawowy,540
45,2,17.06.2021,6668,464,Tak,Tak,Nie,Nie,d,Podstawowy,9710
46,2,17.06.2021,6858,753,Tak,Tak,Nie,Tak,c,Podstawowy,1200
47,2,17.06.2021,8740,1044,Tak,Tak,Nie,Nie,a,Rozszerzony,270
48,2,17.06.2021,3971,426,Tak,Tak,Nie,Nie,a,Podstawowy,1060
49,2,17.06.2021,8633,566,Tak,Tak,Nie,Tak,d,Rozszerzony,18010
50,2,17.06.2021,5574,435,Tak,Tak,Nie,Nie,d,Podstawowy,6260
1,1,16.06.2021,4788,529,Tak,Tak,Nie,Nie,c,Podstawowy,1270
2,1,16.06.2021,7394,748,Tak,Tak,Nie,Nie,a,Podstawowy,570
3,1,16.06.2021,10299,920,Tak,Tak,Nie,Nie,a,Podstawowy,14130
4,1,16.06.2021,11121,1425,Tak,Tak,Nie,Nie,c,Rozszerzony,620
5,1,16.06.2021,8065,738,Tak,Tak,Nie,Nie,a,Podstawowy,29910
